rule_id$$table$$columns$$check$$check_details$$required$$valid$$hasSample$$tags$$errorMessage$$failedRowsSample
1$$tc_act_sec_usage$$ASSET_ID$$in$$"{\"column\": \"TC_INSTANCES.ASSET_ID\"}"$$2087414$$2087413$$true$$$$$$"{\"ASSET_ID\":\"a5d267155a0c48eda5fd00facd270859\",\"EVENT_ID\":\"ac1be67846f64b39a253a6257b73d61f\",\"EVENT_USAGE\":51,\"USAGE_PARAMETER_NAME\":\"Fuel Drwn\",\"START_VALUE\":0}"
6$$tc_act_sec_usage$$ASSET_ID,EVENT_ID$$unique$$$$2087414$$2009388$$true$$$$$$"{\"ASSET_ID\":\"968AF7DB7CE4CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C877A0CC62E040A8C0990E1B2E\",\"count\":9}
{\"ASSET_ID\":\"968AF7DB7DD6CC62E040A8C0990E1B2E\",\"EVENT_ID\":\"968AF7C72C8BCC62E040A8C0990E1B2E\",\"count\":9}
{\"REPAIR_ACTION_ID\":\"6fff04c8dcb64546a01e16c12f6de8da\",\"FAULT_ID\":\"002f7f162834492695e7d8c33330d1df\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"11-OCT-2015 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"11-OCT-2015 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"CARRY OUT MAINT IAW AESP 2330-E-202-601 TABLE 7 COLUM B 12 MONTHLY\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Limited Role\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"REPAIR_ACTION_COMMENTS\":\"30175890 Gnr Henry\",\"ESTIMATED_REPAIR_DATE\":\"30-OCT-2015 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"36e284722aa54116a51fe7434f4b1175\",\"FAULT_ID\":\"002f8a0906f547af99263eb4fdb7c229\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"09-OCT-2012 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"09-OCT-2012 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Both headlights inoperative\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Electrical Systems\",\"SUB_SYSTEM\":\"Lighting System (Vehicle)\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"REPAIR_ACTION_COMMENTS\":\"Both headlight bulbs blown. Remove light units an clean, fit new bulbs and check operation before refitting light nuits.\"}
{\"REPAIR_ACTION_ID\":\"6985133f3a834b2285563b1f89b053f1\",\"FAULT_ID\":\"00326eb5a5fa4cb18a8c96c033e67953\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"23-JUL-2023 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"23-JUL-2023 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"5.3 - FRONT ANTI-ROLL BAR INSECURE\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"26-JUL-2023 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"42ce6ec861ba41f4a99ec9e43f9befde\",\"FAULT_ID\":\"0034400e1e514e568ca46f5ba30ade5d\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"30-MAY-2023 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"VAGR PWR - 016 cable U/S\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"D. Electrical Systems\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"11-JAN-2023 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"7fb3a80e36294f6c85c9c47276139c57\",\"FAULT_ID\":\"0034fa137237412bb88c371a9b039586\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"25-FEB-2020 00.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"25-FEB-2020 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"RECT A/C ISSUE AFT BODY WORK COMP\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Limited Role\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"31-MAR-2020 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"3c148c01182a48269cddb1b382ad9eec\",\"FAULT_ID\":\"00367fdb66c546f08f2a618e8c12aa31\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"09-MAY-2011 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"09-MAY-2011 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"REPLACE BROKEN PASSENGER SEAT BASE SECURING CLIPS\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Limited Role\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\"}
{\"REPAIR_ACTION_ID\":\"22c52effb7234eb3bcffb9cbe413aeb5\",\"FAULT_ID\":\"0038215b694b4f12b8c06c14b455440e\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"11-DEC-2014 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"RH NO4WHEEL SET DELAMINATING\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Structure\",\"SUB_SYSTEM\":\"Road Wheels\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"11-FEB-2015 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"b1e418d678e94dbba433d435cc3fb1f7\",\"FAULT_ID\":\"003d2061a93a49af852666b6bedbfa53\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"15-JUL-2021 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"8209 - REPLACE CHANGE LEVER R CLIP\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"C. Armaments\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"19-SEP-2021 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"229a7e1bb46d452b99e9c3cb090fd2a7\",\"FAULT_ID\":\"003eb0514581437d9be0eb89583d313a\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"07-FEB-2019 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"BAAN-80-9997-HELICOIL LHR SIDELIGHT LENS RETAINING SCREW THREADS\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Limited Role\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"13-FEB-2019 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"72b746f81cda446bb2dee613efe90d3f\",\"FAULT_ID\":\"00400bc4425a4b018bb57cf5fff608a7\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"30-AUG-2022 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"ESDR 000000-0000138D\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 4\",\"REPAIR_ACTION_COMMENTS\":\"CLOSED TO MEI 31/08/22\",\"ESTIMATED_REPAIR_DATE\":\"09-SEP-2022 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"5ced47cff6e348c382c4d38534ea6a71\",\"FAULT_ID\":\"0041776051aa49e2b6e8467e54f97991\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"08-MAY-2017 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"rear idliers\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"12-MAY-2017 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"d5b003ee374f47d0b4bd67b839eac932\",\"FAULT_ID\":\"0044574c54db4aab9a05331710569cf9\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"29-NOV-2022 00.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"29-NOV-2022 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"REPLACE CRACKED HEADLIGHT\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"10-MAR-2021 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"8d4386ebf58448338ad9a571392685f8\",\"FAULT_ID\":\"004c4205d3744c8bba3c6a11c201dcdf\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"06-JUN-2018 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"BAAN 103 - 6660 - CHECK AND ADJUST HEATER CONTROL CABLES/FLAPS\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"07-AUG-2018 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"d4c279213ea24924bfc891011da062c1\",\"FAULT_ID\":\"004d7c2b3ccf4a80acb1d32661fc5773\",\"RA_TYPE\":\"FAULT\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"REPLACE STARTER MOTOR\",\"SYSTEM\":\"D. Electrical Systems\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Awaiting Spares\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"09-NOV-2023 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"d106d7ef4ed4405085c213953e55e0fa\",\"FAULT_ID\":\"004e240b7233491081714ddc1223eb56\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"23-MAY-2017 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"INVESTIGATE RIGHT INDICATOR INOP\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Electrical Systems\",\"SUB_SYSTEM\":\"Lighting System (Vehicle)\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"REPAIR_SECTION\":\"PRODUCTION\",\"REPAIR_SECTION_LOCATION\":\"LAD\",\"ESTIMATED_REPAIR_DATE\":\"30-APR-2017 22.59.00\",\"DELIVERY_CODE\":\"PRODUC\"}
{\"REPAIR_ACTION_ID\":\"93f58b58b1d04aeb8a8aa27219c7227a\",\"FAULT_ID\":\"004e3df4ceb84128aad7c54f29220ba6\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"26-MAY-2015 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Washers & Wipers u/s\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Electrical Systems\",\"SUB_SYSTEM\":\"Electrical Equipment\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"20-MAY-2017 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"b7ce16e8a9cd43fbaaacaef68ffeaaf6\",\"FAULT_ID\":\"004efadbe5974951a00f670af3691a59\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"27-FEB-2023 21.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"MOD 00035 not embodied\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"T. Braking\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"28-FEB-2023 20.59.00\"}
{\"REPAIR_ACTION_ID\":\"167b5c7af07a49bdbec9741dd14c3868\",\"FAULT_ID\":\"004ff02d9c4d4b2f90c928b0a5eb5bc7\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"02-SEP-2014 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"CARRY OUT 6 MONTH SERVIC AS PER AESP 2320-R-320-601 TABLE 7 COL A\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"03-SEP-2014 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"12ae9c05bbd946d385e3251537dffedd\",\"FAULT_ID\":\"005013f1ce7344e0893a864c1bd2b433\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"09-OCT-2013 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"2 YEARLY OOPS\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Repair, Test & Support\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"10-OCT-2013 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"b4ac4dd434974e9f95e9b338db213ab6\",\"FAULT_ID\":\"0055141942b34985806b6a8967954ef8\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"24-OCT-2022 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"24-OCT-2022 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"Yes\",\"REPAIR_ACTION_DESCRIPTION\":\"eyepiece worn, gas plug worn.\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"28-OCT-2022 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"59daf621db3e4aa58a4e0c4b9fca0963\",\"FAULT_ID\":\"005547cb406145daa001b5927968dd3e\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"21-MAR-2016 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"21-MAR-2016 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"CARRY OUT ANNUAL ( FMT 933 INSPECTION )\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Limited Role\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"09-APR-2016 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"23cac20f01a44b0c8810f67e2d7a41f2\",\"FAULT_ID\":\"0055784a4b2d4b788c8756b44f31f895\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"01-FEB-2018 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"FIT MISSING COOLANT RESERVOIR CAP\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"28-FEB-2018 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"61e3764441424411a11be33b17c46fb6\",\"FAULT_ID\":\"0055b3d8dce648c7bb77fc251a024c86\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"20-JUL-2011 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"20-JUL-2011 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"WEEKLY MAINT\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\"}
{\"REPAIR_ACTION_ID\":\"1eea057becfb42f5b76a41e1a77fed5c\",\"FAULT_ID\":\"005616d32b274bfa96ad743393b2de6d\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"02-DEC-2020 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Renew Drivers window\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"B. Structure\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 3\",\"ESTIMATED_REPAIR_DATE\":\"09-DEC-2020 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"54cb9dc17f3e4fbfadd67ec02622a38f\",\"FAULT_ID\":\"005ac6fe09c24b2f9c91178802cdaa15\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"26-FEB-2018 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"27-FEB-2018 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"MEI CREW TASKS\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"07-MAR-2018 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"c704ad30c08148e0add50e483d6383d7\",\"FAULT_ID\":\"005ef56983954e958277498460ff0f2d\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"11-FEB-2021 00.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"11-FEB-2021 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"3 - FRONT TOW PIN MISSING\",\"SYSTEM\":\"S. Repair, Test & Support\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Cancelled\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"02-NOV-2020 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"9ee84721509844a6b84e43b9e7cf7bf5\",\"FAULT_ID\":\"006064f86f37428fb67efd0036c66075\",\"RA_TYPE\":\"FAULT\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"battery seal diffy\",\"SYSTEM\":\"G. Surveillance\",\"RA_CONDITION\":\"Non-Taskworthy\",\"WORK_STATUS\":\"Awaiting Spares\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"31-JAN-2023 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"87fb102a3d7e48b1abb708b55d646e77\",\"FAULT_ID\":\"0061079539de4661accfc4cf60c23fb9\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"17-NOV-2020 22.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"17-NOV-2020 22.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"2.1 CARRY OUT TRAKING\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"28-DEC-2020 21.59.00\"}
{\"REPAIR_ACTION_ID\":\"c9c42d36272b4602b797ae132d0cc739\",\"FAULT_ID\":\"00617526072548c39ba9b530cc2c7310\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"27-JAN-2015 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Fit new DRM bulb\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Communications\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"ESTIMATED_REPAIR_DATE\":\"30-JAN-2015 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"10ba100ef71d46ac962dac3b8b96edd5\",\"FAULT_ID\":\"006612d67db040a2bef6c61047894f0d\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"18-NOV-2021 00.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"FIT MOISTURE CAP\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"T. Braking\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 1\",\"REPAIR_ACTION_COMMENTS\":\"NFF\",\"ESTIMATED_REPAIR_DATE\":\"18-NOV-2021 23.59.00\"}
{\"REPAIR_ACTION_ID\":\"1b64b7b4930b4918a40a220a1520cf41\",\"FAULT_ID\":\"0066d90dfb174146875c3866b7f2c3c5\",\"RA_TYPE\":\"FAULT\",\"REPAIR_ACTION_COMPLETION_DATE\":\"21-MAY-2014 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Carry out annual 932W1 inspection iaw JSP930 SIM 02\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Common\",\"SUB_SYSTEM\":\"N/A\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"31-MAY-2014 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"158b8293e50b435eb68a3542f08cc5df\",\"FAULT_ID\":\"006891394f1740579f4b0f9687f6c1e2\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"26-MAR-2017 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"26-MAR-2017 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"Yes\",\"REPAIR_ACTION_DESCRIPTION\":\"CARRY OUT MEI IAW JSP 930\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Repair, Test & Support\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\",\"ESTIMATED_REPAIR_DATE\":\"30-MAR-2017 22.59.00\"}
{\"REPAIR_ACTION_ID\":\"0bd89620e2124277b18428c3bb6d458e\",\"FAULT_ID\":\"006a206ead3d491c973ebdadbd2580a9\",\"RA_TYPE\":\"FAULT\",\"RA_START_DATE\":\"27-AUG-2012 23.00.00\",\"REPAIR_ACTION_COMPLETION_DATE\":\"27-AUG-2012 23.00.00\",\"CANDIDATE_SRA_FLAG\":\"No\",\"REPAIRED_DURING_INSPECTION\":\"No\",\"REPAIR_ACTION_DESCRIPTION\":\"Rectify drivers door inoperative\",\"INSPECTION_RESULT\":\"Pass\",\"SYSTEM\":\"Structure\",\"SUB_SYSTEM\":\"Doors\",\"RA_CONDITION\":\"Fully Fit\",\"WORK_STATUS\":\"Closed\",\"RA_REPAIR_LEVEL\":\"Level 2\"}
